"No.","Time","Source","Destination","Protocol","Length","Info"
"1736","2019-02-26 23:51:09.315911","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#9] 55059  >  443 [ACK] Seq=3379 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=286291 SLE=263571 SRE=273511"
"1737","2019-02-26 23:51:09.316892","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=286291 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1738","2019-02-26 23:51:09.317033","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#10] 55059  >  443 [ACK] Seq=3379 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=287711 SLE=263571 SRE=273511"
"1739","2019-02-26 23:51:09.318005","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=287711 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1740","2019-02-26 23:51:09.318098","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#11] 55059  >  443 [ACK] Seq=3379 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=289131 SLE=263571 SRE=273511"
"1741","2019-02-26 23:51:09.319429","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=289131 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1742","2019-02-26 23:51:09.319521","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#12] 55059  >  443 [ACK] Seq=3379 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=290551 SLE=263571 SRE=273511"
"1743","2019-02-26 23:51:09.319578","192.168.1.4","117.18.237.70","TLSv1.3","145","Application Data"
"1744","2019-02-26 23:51:09.319990","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=290551 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1745","2019-02-26 23:51:09.320080","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#13] 55059  >  443 [ACK] Seq=3470 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=291971 SLE=263571 SRE=273511"
"1746","2019-02-26 23:51:09.321575","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=291971 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1747","2019-02-26 23:51:09.321672","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#14] 55059  >  443 [ACK] Seq=3470 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=293391 SLE=263571 SRE=273511"
"1748","2019-02-26 23:51:09.322231","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=293391 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1749","2019-02-26 23:51:09.322300","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#15] 55059  >  443 [ACK] Seq=3470 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=294811 SLE=263571 SRE=273511"
"1750","2019-02-26 23:51:09.323096","192.168.1.4","117.18.237.70","TLSv1.3","145","Application Data"
"1751","2019-02-26 23:51:09.323556","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=294811 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1752","2019-02-26 23:51:09.323634","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#16] 55059  >  443 [ACK] Seq=3561 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=296231 SLE=263571 SRE=273511"
"1753","2019-02-26 23:51:09.324330","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=296231 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1754","2019-02-26 23:51:09.324413","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#17] 55059  >  443 [ACK] Seq=3561 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=297651 SLE=263571 SRE=273511"
"1755","2019-02-26 23:51:09.325905","192.168.1.4","117.18.237.70","TLSv1.3","124","Application Data"
"1756","2019-02-26 23:51:09.326670","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=297651 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1757","2019-02-26 23:51:09.326674","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=299071 Ack=3035 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1758","2019-02-26 23:51:09.326866","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#18] 55059  >  443 [ACK] Seq=3631 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=300491 SLE=263571 SRE=273511"
"1759","2019-02-26 23:51:09.327658","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data, Application Data"
"1760","2019-02-26 23:51:09.327663","117.18.237.70","192.168.1.4","TLSv1.3","358","Application Data"
"1761","2019-02-26 23:51:09.327799","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#19] 55059  >  443 [ACK] Seq=3631 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=301911 SLE=263571 SRE=273511"
"1762","2019-02-26 23:51:09.327988","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#20] 55059  >  443 [ACK] Seq=3631 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=302215 SLE=263571 SRE=273511"
"1763","2019-02-26 23:51:09.332910","192.168.1.4","117.18.237.70","TLSv1.3","145","Application Data"
"1764","2019-02-26 23:51:09.339447","192.168.1.4","117.18.237.70","TLSv1.3","146","Application Data"
"1765","2019-02-26 23:51:09.365842","117.18.237.70","192.168.1.4","TCP","54","443  >  55059 [ACK] Seq=302215 Ack=3197 Win=150528 Len=0"
"1766","2019-02-26 23:51:09.367545","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"1767","2019-02-26 23:51:09.367654","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#21] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=303635 SLE=263571 SRE=273511"
"1768","2019-02-26 23:51:09.368133","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=303635 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1769","2019-02-26 23:51:09.368210","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#22] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=305055 SLE=263571 SRE=273511"
"1770","2019-02-26 23:51:09.368636","117.18.237.70","192.168.1.4","TLSv1.3","943","Application Data"
"1771","2019-02-26 23:51:09.368703","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#23] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=305944 SLE=263571 SRE=273511"
"1772","2019-02-26 23:51:09.370195","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data"
"1773","2019-02-26 23:51:09.370279","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#24] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=307364 SLE=263571 SRE=273511"
"1774","2019-02-26 23:51:09.371475","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=307364 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1775","2019-02-26 23:51:09.371540","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#25] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=308784 SLE=263571 SRE=273511"
"1776","2019-02-26 23:51:09.372137","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=308784 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1777","2019-02-26 23:51:09.372199","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#26] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=310204 SLE=263571 SRE=273511"
"1778","2019-02-26 23:51:09.373462","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=310204 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1779","2019-02-26 23:51:09.373531","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#27] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=311624 SLE=263571 SRE=273511"
"1780","2019-02-26 23:51:09.374237","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=311624 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1781","2019-02-26 23:51:09.374303","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#28] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=313044 SLE=263571 SRE=273511"
"1782","2019-02-26 23:51:09.375546","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=313044 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1783","2019-02-26 23:51:09.375612","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#29] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=314464 SLE=263571 SRE=273511"
"1784","2019-02-26 23:51:09.375980","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=314464 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1785","2019-02-26 23:51:09.376035","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#30] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=315884 SLE=263571 SRE=273511"
"1786","2019-02-26 23:51:09.377734","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=315884 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1787","2019-02-26 23:51:09.377815","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#31] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=317304 SLE=263571 SRE=273511"
"1788","2019-02-26 23:51:09.378302","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=317304 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1789","2019-02-26 23:51:09.378366","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#32] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=318724 SLE=263571 SRE=273511"
"1790","2019-02-26 23:51:09.381619","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=318724 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1791","2019-02-26 23:51:09.381741","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#33] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=320144 SLE=263571 SRE=273511"
"1792","2019-02-26 23:51:09.382211","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=320144 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1793","2019-02-26 23:51:09.382315","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#34] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=321564 SLE=263571 SRE=273511"
"1794","2019-02-26 23:51:09.383145","117.18.237.70","192.168.1.4","TLSv1.3","1055","Application Data, Application Data"
"1795","2019-02-26 23:51:09.383161","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data"
"1796","2019-02-26 23:51:09.383331","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#35] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=322565 SLE=263571 SRE=273511"
"1797","2019-02-26 23:51:09.383590","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#36] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=323985 SLE=263571 SRE=273511"
"1798","2019-02-26 23:51:09.384353","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=323985 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1799","2019-02-26 23:51:09.384358","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=325405 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1800","2019-02-26 23:51:09.384451","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#37] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=326825 SLE=263571 SRE=273511"
"1801","2019-02-26 23:51:09.385425","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=326825 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1802","2019-02-26 23:51:09.385514","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#38] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=328245 SLE=263571 SRE=273511"
"1803","2019-02-26 23:51:09.386977","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=328245 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1804","2019-02-26 23:51:09.387058","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#39] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=329665 SLE=263571 SRE=273511"
"1805","2019-02-26 23:51:09.387698","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=329665 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1806","2019-02-26 23:51:09.387774","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#40] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=331085 SLE=263571 SRE=273511"
"1807","2019-02-26 23:51:09.389076","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=331085 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1808","2019-02-26 23:51:09.389165","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#41] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=332505 SLE=263571 SRE=273511"
"1809","2019-02-26 23:51:09.389926","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=332505 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1810","2019-02-26 23:51:09.390003","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#42] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=333925 SLE=263571 SRE=273511"
"1811","2019-02-26 23:51:09.391306","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=333925 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1812","2019-02-26 23:51:09.391381","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#43] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=335345 SLE=263571 SRE=273511"
"1813","2019-02-26 23:51:09.392253","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=335345 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1814","2019-02-26 23:51:09.392321","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#44] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=336765 SLE=263571 SRE=273511"
"1815","2019-02-26 23:51:09.392685","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=336765 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1816","2019-02-26 23:51:09.392748","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#45] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=338185 SLE=263571 SRE=273511"
"1817","2019-02-26 23:51:09.394608","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data, Application Data"
"1818","2019-02-26 23:51:09.394700","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#46] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=339605 SLE=263571 SRE=273511"
"1819","2019-02-26 23:51:09.395130","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=339605 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1820","2019-02-26 23:51:09.395201","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#47] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=341025 SLE=263571 SRE=273511"
"1821","2019-02-26 23:51:09.396694","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=341025 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1822","2019-02-26 23:51:09.396790","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#48] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=342445 SLE=263571 SRE=273511"
"1823","2019-02-26 23:51:09.397439","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=342445 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1824","2019-02-26 23:51:09.397515","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#49] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=343865 SLE=263571 SRE=273511"
"1825","2019-02-26 23:51:09.398837","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=343865 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1826","2019-02-26 23:51:09.398920","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#50] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=345285 SLE=263571 SRE=273511"
"1827","2019-02-26 23:51:09.399366","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=345285 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1828","2019-02-26 23:51:09.399438","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#51] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=346705 SLE=263571 SRE=273511"
"1829","2019-02-26 23:51:09.401148","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=346705 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1830","2019-02-26 23:51:09.401267","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#52] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=348125 SLE=263571 SRE=273511"
"1831","2019-02-26 23:51:09.401697","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=348125 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1832","2019-02-26 23:51:09.401762","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#53] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=349545 SLE=263571 SRE=273511"
"1833","2019-02-26 23:51:09.402462","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=349545 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1834","2019-02-26 23:51:09.402582","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#54] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=350965 SLE=263571 SRE=273511"
"1835","2019-02-26 23:51:09.404054","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=350965 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1836","2019-02-26 23:51:09.404191","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#55] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=352385 SLE=263571 SRE=273511"
"1837","2019-02-26 23:51:09.404752","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=352385 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1838","2019-02-26 23:51:09.404859","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#56] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=353805 SLE=263571 SRE=273511"
"1839","2019-02-26 23:51:09.405777","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=353805 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1840","2019-02-26 23:51:09.405865","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#57] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=355225 SLE=263571 SRE=273511"
"1841","2019-02-26 23:51:09.407162","117.18.237.70","192.168.1.4","TLSv1.3","1474","Application Data, Application Data, Application Data"
"1842","2019-02-26 23:51:09.407237","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#58] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=356645 SLE=263571 SRE=273511"
"1843","2019-02-26 23:51:09.407909","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=356645 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1844","2019-02-26 23:51:09.407974","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#59] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=358065 SLE=263571 SRE=273511"
"1845","2019-02-26 23:51:09.409241","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=358065 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
"1846","2019-02-26 23:51:09.409319","192.168.1.4","117.18.237.70","TCP","74","[TCP Dup ACK 1716#60] 55059  >  443 [ACK] Seq=3814 Ack=262151 Win=156160 Len=0 SLE=282031 SRE=359485 SLE=263571 SRE=273511"
"1847","2019-02-26 23:51:09.409867","117.18.237.70","192.168.1.4","TCP","1474","443  >  55059 [ACK] Seq=359485 Ack=3197 Win=150528 Len=1420 [TCP segment of a reassembled PDU]"
